"Plot Title: Chute-3_05-17-2016"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10641660, SEN S/N: 10641660)","Intensity, Lux (LGR S/N: 10641660, SEN S/N: 10641660)","Coupler Attached (LGR S/N: 10641660, SEN S/N: 10641660)","Host Connected (LGR S/N: 10641660, SEN S/N: 10641660)","Coupler Detached (LGR S/N: 10641660, SEN S/N: 10641660)","End Of File (LGR S/N: 10641660, SEN S/N: 10641660)"
459,06/25/16 10:10:00 PM,30.255,0.0,,,,
460,06/25/16 10:15:00 PM,28.456,0.0,,,,
461,06/25/16 10:20:00 PM,26.781,0.0,,,,
462,06/25/16 10:25:00 PM,25.902,0.0,,,,
463,06/25/16 10:30:00 PM,25.902,0.0,,,,
464,06/25/16 10:35:00 PM,25.610,0.0,,,,
465,06/25/16 10:40:00 PM,25.125,0.0,,,,
466,06/25/16 10:45:00 PM,25.028,0.0,,,,
467,06/25/16 10:50:00 PM,24.738,0.0,,,,
468,06/25/16 10:55:00 PM,24.931,0.0,,,,
469,06/25/16 11:00:00 PM,25.125,0.0,,,,
470,06/25/16 11:05:00 PM,25.902,0.0,,,,
471,06/25/16 11:10:00 PM,25.902,0.0,,,,
472,06/25/16 11:15:00 PM,26.781,0.0,,,,
473,06/25/16 11:20:00 PM,28.754,0.0,,,,
474,06/25/16 11:25:00 PM,27.862,0.0,,,,
475,06/25/16 11:30:00 PM,28.953,0.0,,,,
476,06/25/16 11:35:00 PM,29.953,0.0,,,,
477,06/25/16 11:40:00 PM,28.456,0.0,,,,
478,06/25/16 11:45:00 PM,28.357,0.0,,,,
479,06/25/16 11:50:00 PM,28.953,0.0,,,,
480,06/25/16 11:55:00 PM,28.357,0.0,,,,
481,06/26/16 12:00:00 AM,27.665,0.0,,,,
482,06/26/16 12:05:00 AM,28.159,0.0,,,,
483,06/26/16 12:10:00 AM,28.258,0.0,,,,
484,06/26/16 12:15:00 AM,27.370,0.0,,,,
485,06/26/16 12:20:00 AM,26.585,0.0,,,,
486,06/26/16 12:25:00 AM,25.513,0.0,,,,
487,06/26/16 12:30:00 AM,25.028,0.0,,,,
488,06/26/16 12:35:00 AM,24.835,0.0,,,,
489,06/26/16 12:40:00 AM,24.835,0.0,,,,
490,06/26/16 12:45:00 AM,24.835,0.0,,,,
491,06/26/16 12:50:00 AM,24.545,0.0,,,,
492,06/26/16 12:55:00 AM,24.351,0.0,,,,
493,06/26/16 01:00:00 AM,24.351,0.0,,,,
494,06/26/16 01:05:00 AM,24.255,0.0,,,,
495,06/26/16 01:10:00 AM,24.158,0.0,,,,
496,06/26/16 01:15:00 AM,24.351,0.0,,,,
497,06/26/16 01:20:00 AM,24.255,0.0,,,,
498,06/26/16 01:25:00 AM,23.869,0.0,,,,
499,06/26/16 01:30:00 AM,24.062,0.0,,,,
500,06/26/16 01:35:00 AM,23.869,0.0,,,,
501,06/26/16 01:40:00 AM,23.966,0.0,,,,
502,06/26/16 01:45:00 AM,23.966,0.0,,,,
503,06/26/16 01:50:00 AM,23.966,0.0,,,,
504,06/26/16 01:55:00 AM,23.869,0.0,,,,
505,06/26/16 02:00:00 AM,28.159,0.0,,,,
506,06/26/16 02:05:00 AM,29.853,0.0,,,,
507,06/26/16 02:10:00 AM,29.252,0.0,,,,
508,06/26/16 02:15:00 AM,26.879,0.0,,,,
509,06/26/16 02:20:00 AM,25.222,0.0,,,,
510,06/26/16 02:25:00 AM,24.738,0.0,,,,
511,06/26/16 02:30:00 AM,24.158,0.0,,,,
512,06/26/16 02:35:00 AM,23.966,0.0,,,,
513,06/26/16 02:40:00 AM,24.255,0.0,,,,
514,06/26/16 02:45:00 AM,23.966,0.0,,,,
515,06/26/16 02:50:00 AM,23.966,0.0,,,,
516,06/26/16 02:55:00 AM,24.158,0.0,,,,
517,06/26/16 03:00:00 AM,24.351,0.0,,,,
518,06/26/16 03:05:00 AM,25.125,0.0,,,,
519,06/26/16 03:10:00 AM,25.416,0.0,,,,
520,06/26/16 03:15:00 AM,25.028,0.0,,,,
521,06/26/16 03:20:00 AM,24.448,0.0,,,,
522,06/26/16 03:25:00 AM,23.966,0.0,,,,
523,06/26/16 03:30:00 AM,24.062,0.0,,,,
524,06/26/16 03:35:00 AM,24.158,0.0,,,,
525,06/26/16 03:40:00 AM,24.931,0.0,,,,
526,06/26/16 03:45:00 AM,24.448,0.0,,,,
527,06/26/16 03:50:00 AM,23.773,0.0,,,,
528,06/26/16 03:55:00 AM,23.581,0.0,,,,
529,06/26/16 04:00:00 AM,23.869,0.0,,,,
530,06/26/16 04:05:00 AM,23.869,0.0,,,,
531,06/26/16 04:10:00 AM,23.388,0.0,,,,
532,06/26/16 04:15:00 AM,23.004,0.0,,,,
533,06/26/16 04:20:00 AM,22.812,0.0,,,,
534,06/26/16 04:25:00 AM,23.004,0.0,,,,
535,06/26/16 04:30:00 AM,23.292,0.0,,,,
536,06/26/16 04:35:00 AM,23.196,0.0,,,,
537,06/26/16 04:40:00 AM,22.908,0.0,,,,
538,06/26/16 04:45:00 AM,23.100,0.0,,,,
539,06/26/16 04:50:00 AM,23.196,0.0,,,,
540,06/26/16 04:55:00 AM,22.812,0.0,,,,
541,06/26/16 05:00:00 AM,22.525,10.8,,,,
542,06/26/16 05:05:00 AM,22.717,32.3,,,,
543,06/26/16 05:10:00 AM,22.908,86.1,,,,
544,06/26/16 05:15:00 AM,22.908,150.7,,,,
545,06/26/16 05:20:00 AM,22.908,236.8,,,,
546,06/26/16 05:25:00 AM,22.908,366.0,,,,
547,06/26/16 05:30:00 AM,22.908,495.1,,,,
548,06/26/16 05:35:00 AM,22.908,613.5,,,,
549,06/26/16 05:40:00 AM,22.812,731.9,,,,
550,06/26/16 05:45:00 AM,22.812,839.6,,,,
551,06/26/16 05:50:00 AM,22.621,947.2,,,,
552,06/26/16 05:55:00 AM,22.621,1044.1,,,,
553,06/26/16 06:00:00 AM,22.812,1119.5,,,,
554,06/26/16 06:05:00 AM,22.908,1205.6,,,,
555,06/26/16 06:10:00 AM,22.908,1270.1,,,,
556,06/26/16 06:15:00 AM,22.908,1377.8,,,,
557,06/26/16 06:20:00 AM,23.100,1377.8,,,,
558,06/26/16 06:25:00 AM,23.100,1463.9,,,,
559,06/26/16 06:30:00 AM,23.100,1550.0,,,,
560,06/26/16 06:35:00 AM,23.100,1636.1,,,,
561,06/26/16 06:40:00 AM,22.812,1722.2,,,,
562,06/26/16 06:45:00 AM,22.621,1808.3,,,,
563,06/26/16 06:50:00 AM,22.717,1808.3,,,,
564,06/26/16 06:55:00 AM,22.908,1894.5,,,,
565,06/26/16 07:00:00 AM,22.812,1980.6,,,,
566,06/26/16 07:05:00 AM,22.717,1980.6,,,,
567,06/26/16 07:10:00 AM,23.004,2066.7,,,,
568,06/26/16 07:15:00 AM,23.196,2152.8,,,,
569,06/26/16 07:20:00 AM,23.484,2497.2,,,,
570,06/26/16 07:25:00 AM,25.222,2927.8,,,,
571,06/26/16 07:30:00 AM,26.195,3272.2,,,,
572,06/26/16 07:35:00 AM,26.195,3788.9,,,,
573,06/26/16 07:40:00 AM,26.000,3961.1,,,,
574,06/26/16 07:45:00 AM,26.585,4822.3,,,,
575,06/26/16 07:50:00 AM,26.390,5166.7,,,,
576,06/26/16 07:55:00 AM,26.292,5166.7,,,,
577,06/26/16 08:00:00 AM,26.977,5166.7,,,,
578,06/26/16 08:05:00 AM,26.879,5166.7,,,,
579,06/26/16 08:10:00 AM,26.879,6200.0,,,,
580,06/26/16 08:15:00 AM,27.173,5511.1,,,,
581,06/26/16 08:20:00 AM,27.567,6200.0,,,,
582,06/26/16 08:25:00 AM,27.862,6200.0,,,,
583,06/26/16 08:30:00 AM,30.154,126756.4,,,,
584,06/26/16 08:35:00 AM,35.328,170845.6,,,,
585,06/26/16 08:40:00 AM,36.403,10333.4,,,,
586,06/26/16 08:45:00 AM,35.971,10677.8,,,,
587,06/26/16 08:50:00 AM,35.864,10677.8,,,,
588,06/26/16 08:55:00 AM,36.187,11022.3,,,,
589,06/26/16 09:00:00 AM,36.837,11711.2,,,,
590,06/26/16 09:05:00 AM,37.274,11711.2,,,,
591,06/26/16 09:10:00 AM,37.824,12400.1,,,,
592,06/26/16 09:15:00 AM,38.379,12400.1,,,,
593,06/26/16 09:20:00 AM,38.938,13089.0,,,,
594,06/26/16 09:25:00 AM,39.050,13777.9,,,,
595,06/26/16 09:30:00 AM,39.502,14466.8,,,,
596,06/26/16 09:35:00 AM,39.843,15155.7,,,,
597,06/26/16 09:40:00 AM,40.300,16533.4,,,,
598,06/26/16 09:45:00 AM,40.876,17222.3,,,,
599,06/26/16 09:50:00 AM,41.458,18600.1,,,,
600,06/26/16 09:55:00 AM,40.645,19977.9,,,,
601,06/26/16 10:00:00 AM,40.185,21355.7,,,,
602,06/26/16 10:05:00 AM,40.300,22044.6,,,,
603,06/26/16 10:10:00 AM,40.530,24800.2,,,,
604,06/26/16 10:15:00 AM,41.225,26178.0,,,,
605,06/26/16 10:20:00 AM,41.225,28933.5,,,,
606,06/26/16 10:25:00 AM,42.046,30311.3,,,,
607,06/26/16 10:30:00 AM,42.758,33066.9,,,,
608,06/26/16 10:35:00 AM,43.238,34444.7,,,,
609,06/26/16 10:40:00 AM,44.580,35822.5,,,,
610,06/26/16 10:45:00 AM,45.076,37200.2,,,,
611,06/26/16 10:50:00 AM,45.829,37200.2,,,,
612,06/26/16 10:55:00 AM,46.593,38578.0,,,,
613,06/26/16 11:00:00 AM,47.629,38578.0,,,,
614,06/26/16 11:05:00 AM,48.023,38578.0,,,,
615,06/26/16 11:10:00 AM,48.288,38578.0,,,,
616,06/26/16 11:15:00 AM,48.821,39955.8,,,,
617,06/26/16 11:20:00 AM,49.768,42711.4,,,,
618,06/26/16 11:25:00 AM,50.595,44089.2,,,,
619,06/26/16 11:30:00 AM,51.295,44089.2,,,,
620,06/26/16 11:35:00 AM,51.863,44089.2,,,,
621,06/26/16 11:40:00 AM,52.582,46844.8,,,,
622,06/26/16 11:45:00 AM,52.582,46844.8,,,,
623,06/26/16 11:50:00 AM,52.873,46844.8,,,,
624,06/26/16 11:55:00 AM,53.461,46844.8,,,,
625,06/26/16 12:00:00 PM,54.056,46844.8,,,,
626,06/26/16 12:05:00 PM,54.659,46844.8,,,,
627,06/26/16 12:10:00 PM,55.271,46844.8,,,,
628,06/26/16 12:15:00 PM,56.520,46844.8,,,,
629,06/26/16 12:20:00 PM,56.047,46844.8,,,,
630,06/26/16 12:25:00 PM,56.204,44089.2,,,,
631,06/26/16 12:30:00 PM,56.520,46844.8,,,,
632,06/26/16 12:35:00 PM,54.507,44089.2,,,,
633,06/26/16 12:40:00 PM,54.964,41333.6,,,,
634,06/26/16 12:45:00 PM,56.679,41333.6,,,,
635,06/26/16 12:50:00 PM,56.047,5166.7,,,,
636,06/26/16 12:55:00 PM,53.757,24800.2,,,,
637,06/26/16 01:00:00 PM,58.964,24800.2,,,,
638,06/26/16 01:05:00 PM,62.281,176356.7,,,,
639,06/26/16 01:10:00 PM,63.574,1636.1,,,,
640,06/26/16 01:15:00 PM,55.735,1377.8,,,,
641,06/26/16 01:20:00 PM,50.456,1205.6,,,,
642,06/26/16 01:25:00 PM,47.238,1054.9,,,,
643,06/26/16 01:30:00 PM,45.829,0.0,,,,
644,06/26/16 01:35:00 PM,43.359,32.3,,,,
645,06/26/16 01:40:00 PM,40.876,2583.4,,,,
646,06/26/16 01:45:00 PM,40.185,2497.2,,,,
647,06/26/16 01:50:00 PM,39.843,2152.8,,,,
648,06/26/16 01:55:00 PM,39.957,667.4,,,,
649,06/26/16 02:00:00 PM,39.843,107.6,,,,
650,06/26/16 02:05:00 PM,41.108,75.3,,,,
651,06/26/16 02:10:00 PM,40.071,0.0,,,,
652,06/26/16 02:15:00 PM,39.615,0.0,,,,
653,06/26/16 02:20:00 PM,39.389,0.0,,,,
654,06/26/16 02:25:00 PM,39.163,0.0,,,,
655,06/26/16 02:30:00 PM,39.163,0.0,,,,
656,06/26/16 02:35:00 PM,39.276,0.0,,,,
657,06/26/16 02:40:00 PM,39.957,0.0,,,,
658,06/26/16 02:45:00 PM,39.615,559.7,,,,
659,06/26/16 02:50:00 PM,38.938,527.4,,,,
660,06/26/16 02:55:00 PM,38.379,430.6,,,,
661,06/26/16 03:00:00 PM,37.935,64.6,,,,
662,06/26/16 03:05:00 PM,38.379,1636.1,,,,
663,06/26/16 03:10:00 PM,38.490,688.9,,,,
664,06/26/16 03:15:00 PM,39.050,258.3,,,,
665,06/26/16 03:20:00 PM,39.163,10.8,,,,
666,06/26/16 03:25:00 PM,39.050,473.6,,,,
667,06/26/16 03:30:00 PM,38.938,32.3,,,,
668,06/26/16 03:35:00 PM,42.998,3788.9,,,,
669,06/26/16 03:40:00 PM,44.704,3616.7,,,,
670,06/26/16 03:45:00 PM,45.577,2927.8,,,,
671,06/26/16 03:50:00 PM,45.829,3444.5,,,,
672,06/26/16 03:55:00 PM,46.083,4822.3,,,,
673,06/26/16 04:00:00 PM,46.337,3788.9,,,,
674,06/26/16 04:05:00 PM,46.465,3272.2,,,,
675,06/26/16 04:10:00 PM,46.465,2755.6,,,,
676,06/26/16 04:15:00 PM,46.593,2669.5,,,,
677,06/26/16 04:20:00 PM,46.465,2669.5,,,,
678,06/26/16 04:25:00 PM,46.465,2669.5,,,,
679,06/26/16 04:30:00 PM,46.465,2325.0,,,,
680,06/26/16 04:35:00 PM,46.337,2238.9,,,,
681,06/26/16 04:40:00 PM,46.210,2583.4,,,,
682,06/26/16 04:45:00 PM,46.210,2927.8,,,,
683,06/26/16 04:50:00 PM,46.083,990.3,,,,
684,06/26/16 04:55:00 PM,45.956,613.5,,,,
685,06/26/16 05:00:00 PM,45.577,592.0,,,,
686,06/26/16 05:05:00 PM,45.076,559.7,,,,
687,06/26/16 05:10:00 PM,44.457,549.0,,,,
688,06/26/16 05:15:00 PM,43.601,538.2,,,,
689,06/26/16 05:20:00 PM,42.998,527.4,,,,
690,06/26/16 05:25:00 PM,42.164,516.7,,,,
691,06/26/16 05:30:00 PM,41.575,495.1,,,,
692,06/26/16 05:35:00 PM,40.992,484.4,,,,
693,06/26/16 05:40:00 PM,40.415,462.9,,,,
694,06/26/16 05:45:00 PM,40.071,462.9,,,,
695,06/26/16 05:50:00 PM,39.729,505.9,,,,
696,06/26/16 05:55:00 PM,39.502,538.2,,,,
697,06/26/16 06:00:00 PM,39.163,968.8,,,,
698,06/26/16 06:05:00 PM,38.938,1076.4,,,,
699,06/26/16 06:10:00 PM,38.714,3788.9,,,,
700,06/26/16 06:15:00 PM,38.379,3788.9,,,,
701,06/26/16 06:20:00 PM,38.157,1463.9,,,,
702,06/26/16 06:25:00 PM,37.824,1205.6,,,,
703,06/26/16 06:30:00 PM,37.604,2755.6,,,,
704,06/26/16 06:35:00 PM,37.604,2927.8,,,,
705,06/26/16 06:40:00 PM,37.494,1550.0,,,,
706,06/26/16 06:45:00 PM,37.384,1227.1,,,,
707,06/26/16 06:50:00 PM,37.165,1087.2,,,,
708,06/26/16 06:55:00 PM,37.055,1097.9,,,,
709,06/26/16 07:00:00 PM,36.837,990.3,,,,
710,06/26/16 07:05:00 PM,36.403,947.2,,,,
711,06/26/16 07:10:00 PM,36.187,731.9,,,,
712,06/26/16 07:15:00 PM,35.864,839.6,,,,
713,06/26/16 07:20:00 PM,35.649,818.1,,,,
714,06/26/16 07:25:00 PM,35.328,850.4,,,,
715,06/26/16 07:30:00 PM,35.009,710.4,,,,
716,06/26/16 07:35:00 PM,34.903,527.4,,,,
717,06/26/16 07:40:00 PM,34.691,333.7,,,,
718,06/26/16 07:45:00 PM,34.479,290.6,,,,
719,06/26/16 07:50:00 PM,34.374,247.6,,,,
720,06/26/16 07:55:00 PM,34.163,161.5,,,,
721,06/26/16 08:00:00 PM,33.953,75.3,,,,
722,06/26/16 08:05:00 PM,33.848,10.8,,,,
723,06/26/16 08:10:00 PM,33.848,0.0,,,,
724,06/26/16 08:15:00 PM,33.953,0.0,,,,
725,06/26/16 08:20:00 PM,34.268,0.0,,,,
726,06/26/16 08:25:00 PM,34.691,0.0,,,,
727,06/26/16 08:30:00 PM,35.009,0.0,,,,
728,06/26/16 08:35:00 PM,35.435,0.0,,,,
729,06/26/16 08:40:00 PM,35.542,0.0,,,,
730,06/26/16 08:45:00 PM,35.756,0.0,,,,
731,06/26/16 08:50:00 PM,35.971,0.0,,,,
732,06/26/16 08:55:00 PM,35.971,0.0,,,,
733,06/26/16 09:00:00 PM,36.079,0.0,,,,
734,06/26/16 09:05:00 PM,36.295,0.0,,,,
735,06/26/16 09:10:00 PM,36.079,0.0,,,,
736,06/26/16 09:15:00 PM,35.864,0.0,,,,
737,06/26/16 09:20:00 PM,35.756,0.0,,,,
738,06/26/16 09:25:00 PM,35.864,0.0,,,,
739,06/26/16 09:30:00 PM,35.756,0.0,,,,
740,06/26/16 09:35:00 PM,35.542,0.0,,,,
741,06/26/16 09:40:00 PM,35.435,0.0,,,,
742,06/26/16 09:45:00 PM,35.435,0.0,,,,
743,06/26/16 09:50:00 PM,35.864,0.0,,,,
744,06/26/16 09:55:00 PM,36.295,0.0,,,,
745,06/26/16 10:00:00 PM,36.295,0.0,,,,
746,06/26/16 10:05:00 PM,36.187,0.0,,,,
747,06/26/16 10:10:00 PM,35.971,0.0,,,,
748,06/26/16 10:15:00 PM,35.864,0.0,,,,
749,06/26/16 10:20:00 PM,35.756,0.0,,,,
750,06/26/16 10:25:00 PM,35.649,0.0,,,,
751,06/26/16 10:30:00 PM,35.328,0.0,,,,
752,06/26/16 10:35:00 PM,35.115,0.0,,,,
753,06/26/16 10:40:00 PM,35.009,0.0,,,,
754,06/26/16 10:45:00 PM,34.796,0.0,,,,
755,06/26/16 10:50:00 PM,34.691,0.0,,,,
756,06/26/16 10:55:00 PM,34.479,0.0,,,,
757,06/26/16 11:00:00 PM,34.268,0.0,,,,
758,06/26/16 11:05:00 PM,34.058,0.0,,,,
759,06/26/16 11:10:00 PM,33.953,0.0,,,,
760,06/26/16 11:15:00 PM,34.058,0.0,,,,
761,06/26/16 11:20:00 PM,34.058,0.0,,,,
762,06/26/16 11:25:00 PM,34.058,0.0,,,,
763,06/26/16 11:30:00 PM,33.848,0.0,,,,
764,06/26/16 11:35:00 PM,33.639,0.0,,,,
765,06/26/16 11:40:00 PM,33.639,0.0,,,,
766,06/26/16 11:45:00 PM,33.639,0.0,,,,
767,06/26/16 11:50:00 PM,33.430,0.0,,,,
768,06/26/16 11:55:00 PM,33.326,0.0,,,,
769,06/27/16 12:00:00 AM,33.326,0.0,,,,
770,06/27/16 12:05:00 AM,33.118,0.0,,,,
771,06/27/16 12:10:00 AM,33.014,0.0,,,,
772,06/27/16 12:15:00 AM,32.911,0.0,,,,
773,06/27/16 12:20:00 AM,32.807,0.0,,,,
774,06/27/16 12:25:00 AM,32.600,0.0,,,,
775,06/27/16 12:30:00 AM,32.394,0.0,,,,
776,06/27/16 12:35:00 AM,32.291,0.0,,,,
777,06/27/16 12:40:00 AM,32.188,0.0,,,,
778,06/27/16 12:45:00 AM,31.983,0.0,,,,
779,06/27/16 12:50:00 AM,31.778,0.0,,,,
780,06/27/16 12:55:00 AM,31.574,0.0,,,,
781,06/27/16 01:00:00 AM,31.574,0.0,,,,
782,06/27/16 01:05:00 AM,31.574,0.0,,,,
783,06/27/16 01:10:00 AM,31.574,0.0,,,,
784,06/27/16 01:15:00 AM,31.472,0.0,,,,
785,06/27/16 01:20:00 AM,31.472,0.0,,,,
786,06/27/16 01:25:00 AM,31.370,0.0,,,,
787,06/27/16 01:30:00 AM,31.268,0.0,,,,
788,06/27/16 01:35:00 AM,31.370,0.0,,,,
789,06/27/16 01:40:00 AM,31.472,0.0,,,,
790,06/27/16 01:45:00 AM,31.472,0.0,,,,
791,06/27/16 01:50:00 AM,31.370,0.0,,,,
792,06/27/16 01:55:00 AM,31.268,0.0,,,,
793,06/27/16 02:00:00 AM,31.268,0.0,,,,
794,06/27/16 02:05:00 AM,31.370,0.0,,,,
795,06/27/16 02:10:00 AM,31.472,0.0,,,,
796,06/27/16 02:15:00 AM,31.370,0.0,,,,
797,06/27/16 02:20:00 AM,31.268,0.0,,,,
798,06/27/16 02:25:00 AM,31.166,0.0,,,,
799,06/27/16 02:30:00 AM,31.166,0.0,,,,
800,06/27/16 02:35:00 AM,31.064,0.0,,,,
801,06/27/16 02:40:00 AM,30.963,0.0,,,,
802,06/27/16 02:45:00 AM,30.862,0.0,,,,
803,06/27/16 02:50:00 AM,30.862,0.0,,,,
804,06/27/16 02:55:00 AM,30.760,0.0,,,,
805,06/27/16 03:00:00 AM,30.558,0.0,,,,
806,06/27/16 03:05:00 AM,30.457,0.0,,,,
807,06/27/16 03:10:00 AM,30.255,0.0,,,,
808,06/27/16 03:15:00 AM,30.054,0.0,,,,
809,06/27/16 03:20:00 AM,29.953,0.0,,,,
810,06/27/16 03:25:00 AM,29.752,0.0,,,,
811,06/27/16 03:30:00 AM,29.652,0.0,,,,
812,06/27/16 03:35:00 AM,29.652,0.0,,,,
813,06/27/16 03:40:00 AM,29.752,0.0,,,,
814,06/27/16 03:45:00 AM,29.853,0.0,,,,
815,06/27/16 03:50:00 AM,29.853,0.0,,,,
816,06/27/16 03:55:00 AM,29.752,0.0,,,,
817,06/27/16 04:00:00 AM,29.752,0.0,,,,
818,06/27/16 04:05:00 AM,29.652,0.0,,,,
819,06/27/16 04:10:00 AM,29.552,0.0,,,,
820,06/27/16 04:15:00 AM,29.452,0.0,,,,
821,06/27/16 04:20:00 AM,29.452,0.0,,,,
822,06/27/16 04:25:00 AM,29.452,0.0,,,,
823,06/27/16 04:30:00 AM,29.352,0.0,,,,
824,06/27/16 04:35:00 AM,29.152,0.0,,,,
825,06/27/16 04:40:00 AM,29.152,0.0,,,,
826,06/27/16 04:45:00 AM,28.953,0.0,,,,
827,06/27/16 04:50:00 AM,28.754,0.0,,,,
828,06/27/16 04:55:00 AM,28.555,0.0,,,,
829,06/27/16 05:00:00 AM,28.655,0.0,,,,
830,06/27/16 05:05:00 AM,28.853,0.0,,,,
831,06/27/16 05:10:00 AM,28.953,0.0,,,,
832,06/27/16 05:15:00 AM,28.953,0.0,,,,
833,06/27/16 05:20:00 AM,28.953,0.0,,,,
834,06/27/16 05:25:00 AM,29.053,0.0,,,,
835,06/27/16 05:30:00 AM,29.152,0.0,,,,
836,06/27/16 05:35:00 AM,29.152,0.0,,,,
837,06/27/16 05:40:00 AM,29.152,0.0,,,,
838,06/27/16 05:45:00 AM,29.252,0.0,,,,
839,06/27/16 05:50:00 AM,29.252,0.0,,,,
840,06/27/16 05:55:00 AM,29.252,0.0,,,,
841,06/27/16 06:00:00 AM,29.252,0.0,,,,
842,06/27/16 06:05:00 AM,29.252,0.0,,,,
843,06/27/16 06:10:00 AM,29.252,0.0,,,,
844,06/27/16 06:15:00 AM,29.252,0.0,,,,
845,06/27/16 06:20:00 AM,29.252,0.0,,,,
846,06/27/16 06:25:00 AM,29.252,0.0,,,,
847,06/27/16 06:30:00 AM,29.252,0.0,,,,
848,06/27/16 06:35:00 AM,29.252,0.0,,,,
849,06/27/16 06:40:00 AM,29.252,0.0,,,,
850,06/27/16 06:45:00 AM,29.252,0.0,,,,
851,06/27/16 06:50:00 AM,29.252,0.0,,,,
852,06/27/16 06:55:00 AM,29.252,0.0,,,,
853,06/27/16 07:00:00 AM,29.252,0.0,,,,
854,06/27/16 07:05:00 AM,29.352,0.0,,,,
855,06/27/16 07:10:00 AM,29.352,0.0,,,,
856,06/27/16 07:15:00 AM,29.352,0.0,,,,
857,06/27/16 07:20:00 AM,29.352,0.0,,,,
858,06/27/16 07:25:00 AM,29.352,0.0,,,,
859,06/27/16 07:30:00 AM,29.352,0.0,,,,
860,06/27/16 07:35:00 AM,29.352,0.0,,,,
861,06/27/16 07:40:00 AM,29.452,0.0,,,,
862,06/27/16 07:45:00 AM,29.452,0.0,,,,
863,06/27/16 07:50:00 AM,29.452,0.0,,,,
864,06/27/16 07:55:00 AM,29.552,0.0,,,,
865,06/27/16 08:00:00 AM,29.552,0.0,,,,
866,06/27/16 08:05:00 AM,29.552,0.0,,,,
867,06/27/16 08:10:00 AM,29.552,0.0,,,,
868,06/27/16 08:15:00 AM,29.652,0.0,,,,
869,06/27/16 08:20:00 AM,29.652,0.0,,,,
870,06/27/16 08:25:00 AM,29.752,0.0,,,,
871,06/27/16 08:30:00 AM,29.752,0.0,,,,
872,06/27/16 08:35:00 AM,29.752,0.0,,,,
873,06/27/16 08:40:00 AM,29.752,0.0,,,,
874,06/27/16 08:45:00 AM,29.853,75.3,,,,
875,06/27/16 08:50:00 AM,30.154,150.7,,,,
876,06/27/16 08:55:00 AM,30.457,139.9,,,,
877,06/27/16 09:00:00 AM,30.862,86.1,,,,
878,06/27/16 09:05:00 AM,31.166,75.3,,,,
879,06/27/16 09:10:00 AM,31.574,150.7,,,,
880,06/27/16 09:15:00 AM,31.983,172.2,,,,
881,06/27/16 09:20:00 AM,32.394,161.5,,,,
882,06/27/16 09:25:00 AM,32.807,75.3,,,,
883,06/27/16 09:30:00 AM,33.014,53.8,,,,
884,06/27/16 09:35:00 AM,33.326,53.8,,,,
885,06/27/16 09:40:00 AM,33.535,53.8,,,,
886,06/27/16 09:45:00 AM,33.848,53.8,,,,
887,06/27/16 09:50:00 AM,34.058,64.6,,,,
888,06/27/16 09:55:00 AM,34.374,118.4,,,,
889,06/27/16 10:00:00 AM,34.691,64.6,,,,
890,06/27/16 10:05:00 AM,34.903,43.1,,,,
891,06/27/16 10:10:00 AM,35.115,53.8,,,,
892,06/27/16 10:15:00 AM,35.328,64.6,,,,
893,06/27/16 10:20:00 AM,35.542,75.3,,,,
894,06/27/16 10:25:00 AM,35.756,75.3,,,,
895,06/27/16 10:30:00 AM,35.971,96.9,,,,
896,06/27/16 10:35:00 AM,36.187,96.9,,,,
897,06/27/16 10:40:00 AM,36.403,96.9,,,,
898,06/27/16 10:45:00 AM,36.620,64.6,,,,
899,06/27/16 10:50:00 AM,36.728,53.8,,,,
900,06/27/16 10:55:00 AM,36.837,53.8,,,,
901,06/27/16 11:00:00 AM,37.055,43.1,,,,
902,06/27/16 11:05:00 AM,37.165,43.1,,,,
903,06/27/16 11:10:00 AM,37.274,43.1,,,,
904,06/27/16 11:15:00 AM,37.384,43.1,,,,
905,06/27/16 11:20:00 AM,37.494,32.3,,,,
906,06/27/16 11:25:00 AM,37.604,43.1,,,,
907,06/27/16 11:30:00 AM,37.824,43.1,,,,
908,06/27/16 11:35:00 AM,37.935,10.8,,,,
909,06/27/16 11:40:00 AM,37.935,43.1,,,,
910,06/27/16 11:45:00 AM,38.046,53.8,,,,
911,06/27/16 11:50:00 AM,38.268,64.6,,,,
912,06/27/16 11:55:00 AM,38.490,64.6,,,,
913,06/27/16 12:00:00 PM,38.826,64.6,,,,
914,06/27/16 12:05:00 PM,39.163,43.1,,,,
915,06/27/16 12:10:00 PM,39.389,43.1,,,,
916,06/27/16 12:15:00 PM,39.502,43.1,,,,
917,06/27/16 12:20:00 PM,39.729,53.8,,,,
918,06/27/16 12:25:00 PM,39.843,64.6,,,,
919,06/27/16 12:30:00 PM,40.071,118.4,,,,
920,06/27/16 12:35:00 PM,40.300,43.1,,,,
921,06/27/16 12:40:00 PM,40.300,21.5,,,,
922,06/27/16 12:45:00 PM,40.300,32.3,,,,
923,06/27/16 12:50:00 PM,40.300,53.8,,,,
924,06/27/16 12:55:00 PM,40.415,86.1,,,,
925,06/27/16 01:00:00 PM,40.645,107.6,,,,
926,06/27/16 01:05:00 PM,40.876,53.8,,,,
927,06/27/16 01:10:00 PM,40.992,53.8,,,,
928,06/27/16 01:15:00 PM,41.108,43.1,,,,
